Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,AddWatchList,1764750254.782215,4309,0,1
4,GetPageAnonymous,1764750254.786535,1373,0,1
4,GetPageAnonymous,1764750254.787915,1516,0,1
4,GetPageAnonymous,1764750254.789439,1253,0,1
4,GetPageAnonymous,1764750254.790698,1315,0,1
3,UpdatePage,1764750254.792019,6699,0,1
4,GetPageAnonymous,1764750254.798729,1727,0,1
4,GetPageAnonymous,1764750254.800465,1431,0,1
4,GetPageAnonymous,1764750254.801904,1244,0,1
4,GetPageAnonymous,1764750254.803156,1557,0,1
4,GetPageAnonymous,1764750254.804720,1358,0,1
4,GetPageAnonymous,1764750254.806085,1343,0,1
4,GetPageAnonymous,1764750254.807434,1236,0,1
3,UpdatePage,1764750254.808676,8105,0,1
4,GetPageAnonymous,1764750254.816796,1860,0,1
4,GetPageAnonymous,1764750254.818666,1197,0,1
4,GetPageAnonymous,1764750254.819871,1143,0,1
4,GetPageAnonymous,1764750254.821021,1454,0,1
4,GetPageAnonymous,1764750254.822483,1439,0,1
4,GetPageAnonymous,1764750254.823930,1099,0,1
3,UpdatePage,1764750254.825033,7901,0,1
4,GetPageAnonymous,1764750254.832948,1658,0,1
4,GetPageAnonymous,1764750254.834615,1183,0,1
4,GetPageAnonymous,1764750254.835806,1018,0,1
4,GetPageAnonymous,1764750254.836830,1309,0,1
4,GetPageAnonymous,1764750254.838144,1439,0,1
4,GetPageAnonymous,1764750254.839590,1500,0,1
4,GetPageAnonymous,1764750254.841097,1155,0,1
4,GetPageAnonymous,1764750254.842257,1179,0,1
4,GetPageAnonymous,1764750254.843443,1116,0,1
4,GetPageAnonymous,1764750254.844564,1171,0,1
4,GetPageAnonymous,1764750254.845742,1637,0,1
4,GetPageAnonymous,1764750254.847385,1246,0,1
4,GetPageAnonymous,1764750254.848636,1121,0,1
4,GetPageAnonymous,1764750254.849764,1278,0,1
4,GetPageAnonymous,1764750254.851049,1283,0,1
4,GetPageAnonymous,1764750254.852339,1195,0,1
4,GetPageAnonymous,1764750254.853541,1236,0,1
4,GetPageAnonymous,1764750254.854783,1246,0,1
4,GetPageAnonymous,1764750254.856035,1231,0,1
4,GetPageAnonymous,1764750254.857271,1287,0,1
4,GetPageAnonymous,1764750254.858564,1294,0,1
4,GetPageAnonymous,1764750254.859865,1193,0,1
3,UpdatePage,1764750254.861063,7699,0,1
4,GetPageAnonymous,1764750254.868775,1668,0,1
4,GetPageAnonymous,1764750254.870453,1401,0,1
4,GetPageAnonymous,1764750254.871870,1579,0,1
4,GetPageAnonymous,1764750254.873456,1518,0,1
4,GetPageAnonymous,1764750254.874981,1467,0,1
4,GetPageAnonymous,1764750254.876455,1345,0,1
4,GetPageAnonymous,1764750254.877806,1578,0,1
4,GetPageAnonymous,1764750254.879389,1133,0,1
4,GetPageAnonymous,1764750254.880526,1207,0,1
4,GetPageAnonymous,1764750254.881739,1437,0,1
2,RemoveWatchList,1764750254.883183,4050,0,1
4,GetPageAnonymous,1764750254.887239,1587,0,1
4,GetPageAnonymous,1764750254.888832,1379,0,1
4,GetPageAnonymous,1764750254.890223,1351,0,1
4,GetPageAnonymous,1764750254.891579,928,0,1
4,GetPageAnonymous,1764750254.892511,1589,0,1
4,GetPageAnonymous,1764750254.894106,1371,0,1
4,GetPageAnonymous,1764750254.895484,1061,0,1
4,GetPageAnonymous,1764750254.896550,1067,0,1
4,GetPageAnonymous,1764750254.897625,1174,0,1
4,GetPageAnonymous,1764750254.898804,2068,0,1
4,GetPageAnonymous,1764750254.900878,1158,0,1
4,GetPageAnonymous,1764750254.902042,1035,0,1
3,UpdatePage,1764750254.903083,6859,0,1
4,GetPageAnonymous,1764750254.909953,1527,0,1
4,GetPageAnonymous,1764750254.911489,1113,0,1
4,GetPageAnonymous,1764750254.912608,1413,0,1
4,GetPageAnonymous,1764750254.914028,1021,0,1
1,AddWatchList,1764750254.915055,3402,0,1
3,UpdatePage,1764750254.918463,6654,0,1
4,GetPageAnonymous,1764750254.925129,1636,0,1
4,GetPageAnonymous,1764750254.926774,1277,0,1
4,GetPageAnonymous,1764750254.928057,1254,0,1
4,GetPageAnonymous,1764750254.929335,1418,0,1
4,GetPageAnonymous,1764750254.930759,1317,0,1
4,GetPageAnonymous,1764750254.932084,1721,0,1
3,UpdatePage,1764750254.933814,6845,0,1
4,GetPageAnonymous,1764750254.940671,1437,0,1
3,UpdatePage,1764750254.942116,6533,0,1
4,GetPageAnonymous,1764750254.948666,1624,0,1
4,GetPageAnonymous,1764750254.950299,1440,0,1
3,UpdatePage,1764750254.951746,7058,0,1
4,GetPageAnonymous,1764750254.958814,1396,0,1
4,GetPageAnonymous,1764750254.960217,1562,0,1
4,GetPageAnonymous,1764750254.961787,1165,0,1
4,GetPageAnonymous,1764750254.962960,1303,0,1
4,GetPageAnonymous,1764750254.964271,1339,0,1
4,GetPageAnonymous,1764750254.965617,1541,0,1
4,GetPageAnonymous,1764750254.967165,1281,0,1
4,GetPageAnonymous,1764750254.968453,1313,0,1
4,GetPageAnonymous,1764750254.969773,1493,0,1
4,GetPageAnonymous,1764750254.971274,2567,0,1
4,GetPageAnonymous,1764750254.973849,1290,0,1
4,GetPageAnonymous,1764750254.975145,1093,0,1
4,GetPageAnonymous,1764750254.976242,986,0,1
4,GetPageAnonymous,1764750254.977232,968,0,1
4,GetPageAnonymous,1764750254.978206,1270,0,1
4,GetPageAnonymous,1764750254.979483,1318,0,1
4,GetPageAnonymous,1764750254.980806,1040,0,1
4,GetPageAnonymous,1764750254.981853,1334,0,1
4,GetPageAnonymous,1764750254.983230,1348,0,1
4,GetPageAnonymous,1764750254.984584,1646,0,1
